tots,410,25.926829268292682,3.8453620106284276,30.0
ranch,398,36.959798994974875,7.379827632058263,30.0
verde,378,38.05555555555556,8.399165256827267,45.0
mexican,376,34.361702127659576,8.382013840860012,30.0
asada,374,31.983957219251337,8.093273900082549,48.0
large,361,34.49584487534626,8.288587161357782,43.0
white,354,35.81920903954802,8.518007816560017,30.0
pepper,346,34.08670520231214,16.815917135643907,274.0
bean,342,34.67836257309941,8.998960494390015,30.0
carne,340,32.294117647058826,8.030287106857807,30.0
dressing,340,37.23529411764706,6.392098844812493,45.0
zesty,336,25.863095238095237,4.088462974686238,30.0
mahi,334,36.60179640718563,8.377009672760597,45.0
natural,333,29.15915915915916,7.190305673363219,30.0
spice,332,25.569277108433734,3.7975213042074483,46.0
morning,319,25.043887147335422,2.246860549043235,31.0
pickled,291,38.6426116838488,9.937534491828282,30.0
chips,290,33.820689655172416,9.084508251973215,47.0
salad,289,36.67820069204152,8.682492094639173,45.0
homemade,278,35.55755395683453,8.114385126479558,30.0
smoked,269,38.79182156133829,7.013404544964194,30.0
mild,265,29.433962264150942,7.325002414836359,30.0
potato,263,35.43726235741445,29.094654346815616,471.0
each,260,26.23076923076923,4.1942016631687595,25.0
pinto,259,32.625482625482626,8.528263956009987,45.0
hot,258,29.767441860465116,7.390193973862582,45.0
citrus,256,29.8046875,7.3271545382536445,45.0
hash,254,31.594488188976378,8.4182261055808,30.0
rolled,253,35.08695652173913,8.298041209990783,43.0
ham,251,31.852589641434264,8.766651770598184,30.0
bite,248,25.826612903225808,3.370234289984524,15.0
2,246,33.27235772357724,8.191770891377374,45.0
savor,243,25.65843621399177,3.242696947739871,25.0
put,242,25.55785123966942,2.8442925909483656,15.0
stake,242,25.55785123966942,2.8442925909483656,15.0
hunger,242,25.55785123966942,2.8442925909483656,15.0
blackened,239,37.78242677824268,7.593862568406894,30.0
fries,238,37.563025210084035,8.00489160099408,30.0
cheeses,234,30.235042735042736,7.727125358577972,30.0
house,223,36.46636771300449,8.853028635802566,45.0
burritos,222,27.815315315315317,6.170807030072226,30.0
3,221,34.737556561085974,8.303552985577095,48.0
style,217,34.03225806451613,8.551795943485807,35.0
pineapple,217,36.53917050691244,9.065583332616143,45.0
ripe,214,25.58411214953271,3.427304050968628,25.0
cotija,208,37.21153846153846,8.364490249776741,30.0
mango,205,37.604878048780485,9.932368140192443,45.0
sauteed,204,35.377450980392155,8.960761830547229,43.0
smothered,203,34.95073891625616,8.44302611895517,45.0
whole,197,34.233502538071065,8.519263550633152,45.0
fajita,197,33.3248730964467,8.659431605111807,30.0
jalapeno,196,37.52040816326531,9.120537087015508,41.0
drizzle,194,39.097938144329895,5.174238286039176,30.0
drizzled,192,28.854166666666668,7.180513430382904,30.0
battered,189,33.75661375661376,9.95543373303185,45.0
without,186,29.247311827956988,7.049870098827767,30.0
fiesta,186,25.0,0.0,0.0
browns,185,34.351351351351354,9.561631364969942,30.0
spinach,182,35.90659340659341,8.95828641612482,30.0
hearty,176,25.28409090909091,2.547598818546543,30.0
honey,174,38.44827586206897,5.060920478066214,30.0
enchilada,173,35.72254335260116,7.6761038449160655,30.0
around,169,25.62130177514793,2.9977802438692107,15.0
wahoo,167,26.82634730538922,4.795808958392663,15.0
raised,165,29.03030303030303,7.047248418600438,30.0
spanish,164,37.80487804878049,7.372539039359314,30.0
skyline,164,27.01219512195122,5.127799615254987,15.0
antibiotics,160,28.5625,6.403308401956448,15.0
creamy,157,31.305732484076433,9.840824452368585,45.0
chopped,157,34.968152866242036,7.216807645480564,30.0
monterey,157,35.70063694267516,8.40593881038942,30.0
covered,156,36.217948717948715,29.046857555157512,371.0
mouth,156,25.576923076923077,2.8939056353486596,15.0
brown,155,32.354838709677416,8.869722272320718,30.0
veggies,155,33.29032258064516,8.49825630849508,30.0
cheesesteak,153,25.294117647058822,2.0865558152799646,15.0
tiny,153,25.294117647058822,2.0865558152799646,15.0
alarm,153,25.294117647058822,2.0865558152799646,15.0
clocks,153,25.294117647058822,2.0865558152799646,15.0
combining,153,25.294117647058822,2.0865558152799646,15.0
because,153,25.294117647058822,2.0865558152799646,15.0
mmmm,153,25.294117647058822,2.0865558152799646,15.0
zzzz,153,25.294117647058822,2.0865558152799646,15.0
applewood,153,39.37908496732026,3.903450794434991,30.0
vegetables,152,37.5328947368421,8.726846576378792,30.0
tangy,150,26.7,4.664229149285761,15.0
tilapia,150,36.46666666666667,7.848110674761854,35.0
breast,150,35.5,7.788091063675834,30.0
mushrooms,149,36.61073825503356,8.347771517965846,30.0
garlic,146,36.57534246575342,7.186035899637148,30.0
mixed,141,36.205673758865245,8.300187373527397,40.0
pulled,140,37.07142857142857,8.502765404692484,30.0
cod,138,38.51449275362319,8.181549036174872,30.0
fat,138,27.934782608695652,5.972206333721403,15.0
poblano,137,37.18978102189781,8.762833317244695,30.0
ranchero,137,35.36496350364963,7.70873827359037,30.0
strips,137,32.11678832116788,7.686950069694758,30.0
mix,135,32.148148148148145,8.498040615709398,35.0
wheat,131,34.41984732824427,7.682101273513129,41.0
sweet,130,37.15384615384615,9.106145414896094,30.0
slice,129,29.844961240310077,7.854586252234961,30.0
baja,128,34.140625,9.641392370938634,45.0
mayo,128,38.046875,7.99198355735936,30.0
lightly,126,32.42063492063492,9.606958456954564,45.0
tender,126,35.29365079365079,7.30377158494701,43.0
slow,124,37.17741935483871,8.677649439231308,30.0
hand,121,29.545454545454547,6.95221787153807,45.0
inside,121,36.59504132231405,6.880623169932472,30.0
home,119,36.00840336134454,8.299985499598655,30.0
fruit,118,37.23728813559322,8.807221169000305,41.0
sliced,117,35.888888888888886,8.394145925807747,41.0
ancho,117,43.29059829059829,66.67652999538271,730.0
special,115,33.34782608695652,7.74375070990849,30.0
braised,113,37.65486725663717,9.211570665961782,30.0
jicama,111,39.414414414414416,10.611716053896165,30.0
jalapenos,109,37.15596330275229,9.11264314212281,40.0
colorado,108,32.68518518518518,7.806836386008696,40.0
authentic,108,26.435185185185187,4.688967261996775,30.0
blend,106,32.594339622641506,8.652858929566952,30.0
con,103,31.271844660194176,8.75616776991217,48.0
reduced,103,25.0,0.0,0.0
olive,102,27.45098039215686,5.917966353570115,35.0
charbroiled,99,31.363636363636363,9.253189792488158,30.0
cooked,99,33.93939393939394,8.579541614959393,30.0
beer,99,36.41414141414141,9.259314230579623,45.0
guajillo,98,39.08163265306123,8.228280963618243,30.0
tuna,97,39.74226804123711,9.692435141339464,30.0
garnished,96,35.052083333333336,6.386449127343014,25.0
sesame,95,39.63157894736842,8.22690530422336,30.0
seasonal,95,35.1578947368421,6.418583043528699,30.0
bbq,95,34.94736842105263,8.827385363901474,35.0
greens,93,36.55913978494624,9.38252580898847,45.0
freshly,92,32.28260869565217,9.24076739945945,30.0
olives,91,34.505494505494504,7.994961783486768,30.0
carrots,91,39.72527472527472,7.865629782041097,30.0
chiles,91,37.40659340659341,8.572537575794025,41.0
la,91,34.505494505494504,7.8547559922120875,30.0
romaine,89,35.449438202247194,8.449060243540613,30.0
cucumber,89,38.08988764044944,9.81376636233534,35.0
organic,88,35.17045454545455,8.457087880777726,30.0
fire,88,31.59090909090909,8.760722643310872,45.0
seared,87,38.04597701149425,8.80526803994514,30.0
coleslaw,85,37.1764705882353,8.181245205299968,30.0
sriracha,85,39.88235294117647,9.635514374173388,30.0
hard,83,35.48192771084337,6.608127748173,25.0
ranchera,82,34.8780487804878,7.656821769019399,30.0
choose,82,36.646341463414636,8.3907237893476,30.0
radish,81,38.02469135802469,9.607256773712743,30.0
nacho,81,28.02469135802469,6.0041138160472425,15.0
asian,80,40.3125,8.008845979543533,30.0
vegetarian,79,33.74683544303797,10.622265384957734,48.0
tempura,78,39.48717948717949,7.9605253199750186,30.0
caramelized,78,37.62820512820513,10.023490558201917,30.0
breaded,76,34.4078947368421,8.943045911513515,30.0
vinaigrette,76,35.19736842105263,8.54169341031329,30.0
olla,76,36.31578947368421,7.1818484645960785,30.0
pastor,75,33.53333333333333,7.788302617236805,30.0
al,74,33.87837837837838,8.809945660434012,48.0
includes,74,31.216216216216218,7.929950629966497,30.0
mozzarella,72,34.791666666666664,6.9422923112766775,30.0
off,72,27.15277777777778,5.229008260324464,15.0
roja,70,34.714285714285715,9.849803731058435,45.0
premium,69,25.0,0.0,0.0
chihuahua,68,38.8235294117647,8.513275281232682,30.0
tofu,67,37.08955223880597,7.888870839974851,30.0
order,67,35.07462686567164,7.905336580410117,30.0
crispers,67,39.55223880597015,2.571896965804366,15.0
crusted,67,40.97014925373134,6.527262522527485,30.0
top,67,35.55223880597015,7.322202810815452,33.0
pollo,66,30.151515151515152,9.322004446457152,45.0
relish,66,36.515151515151516,7.892045506988811,30.0
zucchini,66,35.90909090909091,8.453906284584155,30.0
bites,66,25.0,0.0,0.0
brisket,66,34.39393939393939,7.46866024002202,30.0
skirt,65,37.46153846153846,8.529501969409107,30.0
baked,65,36.30769230769231,8.304597892363372,30.0
spread,65,28.0,6.948471054843648,30.0
fillet,64,28.4375,9.955257046261682,45.0
lean,64,26.015625,4.729147000168883,25.0
slices,63,35.23809523809524,9.264420817706718,30.0
scallions,63,36.58730158730159,6.887658248600432,30.0
shells,63,39.44444444444444,8.381580761249495,30.0
pepperjack,63,30.714285714285715,9.239516415617759,30.0
cheesy,63,25.317460317460316,1.9823853082830976,15.0
picadillo,62,34.75806451612903,8.416777709560998,30.0
cumin,62,39.274193548387096,5.994996150721934,30.0
habanero,61,37.049180327868854,9.677165958254852,30.0
wedge,60,27.166666666666668,7.722225609342291,30.0
gravy,60,31.333333333333332,7.471225404145429,25.0
soy,60,36.333333333333336,7.911944770819446,30.0
chunks,60,34.583333333333336,7.028493260587528,15.0
drink,59,27.54237288135593,5.676090306620137,15.0
wrap,59,36.186440677966104,9.797034344146486,45.0
delicious,59,35.42372881355932,8.422472791596892,30.0
salmon,59,36.779661016949156,8.344041435019134,30.0
molten,58,25.0,0.0,0.0
lava,58,25.0,0.0,0.0
combination,57,32.01754385964912,9.299560719406848,30.0
steamed,57,38.94736842105263,8.74932865308529,30.0
frijoles,57,32.719298245614034,9.115830786457058,30.0
charro,57,39.21052631578947,10.035182470590414,30.0
lemon,57,43.24561403508772,8.938841211561698,30.0
cucumbers,56,39.017857142857146,7.711835228880516,30.0
french,56,39.017857142857146,8.113941025237919,30.0
smoky,56,30.446428571428573,8.804791346156401,30.0
seeds,55,40.63636363636363,7.20432903901237,30.0
veggie,55,33.54545454545455,7.433204238585487,30.0
mole,55,35.90909090909091,7.940222795812347,30.0
folded,55,34.72727272727273,8.017237321926691,30.0
oaxaca,55,39.18181818181818,6.98965083929225,30.0
filling,54,33.833333333333336,7.654693960090207,38.0
bowl,54,30.87037037037037,8.112525364198616,43.0
12,54,27.22222222222222,5.881427970191717,30.0
loaded,53,29.245283018867923,7.097956532523337,25.0
yellow,52,36.05769230769231,8.874757022994746,30.0
grated,52,29.51923076923077,7.226016136198654,30.0
mini,52,37.78846153846154,8.367388934830686,30.0
nuggets,52,25.28846153846154,2.080125735844609,15.0
handmade,52,35.48076923076923,8.059801935520438,30.0
spiced,52,37.59615384615385,9.261473256336059,30.0
monster,51,40.98039215686274,8.001225396346316,30.0
housemade,51,34.11764705882353,6.140511570947584,30.0
own,50,34.3,7.95459051140168,30.0
deep,50,36.7,7.992981615269787,30.0
chilies,50,37.24,9.533100230250387,43.0
blue,49,36.83673469387755,8.701884227892615,30.0
doritos,49,25.408163265306122,2.244608051781524,15.0
free,49,36.93877551020408,8.21687329844638,30.0
crab,48,38.333333333333336,8.772135122644263,30.0
tucked,48,24.791666666666668,7.29021008754668,30.0
achiote,48,35.833333333333336,9.583526054183068,30.0
adobo,48,35.833333333333336,9.011419075754121,30.0
rib,48,40.416666666666664,10.044228433418619,30.0
squash,47,35.42553191489362,8.394471992746345,30.0
meats,47,32.5531914893617,7.436129517542383,15.0
arbol,47,37.234042553191486,9.487320522349924,30.0
1,46,34.23913043478261,8.753881126826473,30.0
day,45,39.53333333333333,9.221023409973142,41.0
broiled,45,34.44444444444444,7.008292346653471,15.0
add,43,29.53488372093023,7.222151233430258,25.0
ahi,42,42.5,11.166697002749716,30.0
bits,42,25.476190476190474,2.42183255788745,15.0
serrano,42,35.357142857142854,9.4606281144836,30.0
filet,41,36.951219512195124,9.802936344565834,30.0
wild,41,38.170731707317074,9.536515189062486,30.0
caesar,40,29.25,6.751068291531577,15.0
bed,40,34.75,7.591324332960958,30.0
cut,40,29.125,7.586044880112226,30.0
chimichurri,40,39.5,10.966148378369239,25.0
short,40,40.625,9.947780321927768,30.0
giant,40,32.875,7.586044880112226,30.0
shaved,39,40.76923076923077,9.836723723030898,25.0
relleno,39,36.02564102564103,7.360946662113721,30.0
local,39,40.64102564102564,9.260803589910768,30.0
tongue,39,31.794871794871796,7.116250813527137,15.0
remoulade,39,38.717948717948715,8.006407690254356,30.0
charred,39,41.666666666666664,11.374795159134985,25.0
original,38,27.5,5.5446589834942275,15.0
cajun,38,39.60526315789474,9.471263717971468,30.0
apple,38,40.921052631578945,9.142657898916184,30.0
crumbled,38,31.05263157894737,6.794064851909259,15.0
four,38,35.526315789473685,6.954434098279423,25.0
famous,38,35.26315789473684,7.347307690489066,30.0
available,38,38.86842105263158,10.705318336359179,48.0
mushroom,38,36.31578947368421,8.357244027684281,30.0
tossed,38,38.421052631578945,8.937112354692555,30.0
creme,37,41.62162162162162,10.544486056047786,25.0
per,37,35.67567567567568,6.142086390244379,15.0
vegetable,37,37.2972972972973,4.5022516889074815,10.0
extra,37,34.86486486486486,6.819751389091028,15.0
roast,37,33.37837837837838,8.502781738778038,30.0
secret,37,31.486486486486488,7.53370803500884,15.0
lobster,36,40.833333333333336,10.316422414217607,30.0
option,36,38.888888888888886,9.032568936205337,30.0
napa,36,40.55555555555556,11.63601415420355,30.0
ginger,35,37.714285714285715,7.4105307763043955,30.0
baby,35,38.285714285714285,8.823669466675577,30.0
mexicana,35,35.57142857142857,10.555973258234951,30.0
orange,35,36.285714285714285,8.689315374681268,30.0
double,35,35.142857142857146,8.616478252684887,30.0
scallion,34,36.911764705882355,8.877508683623322,25.0
soup,34,34.11764705882353,7.8306495952621304,30.0
y,34,26.558823529411764,10.0579869558614,48.0
signature,33,33.93939393939394,8.72832814009717,30.0
small,33,32.72727272727273,7.298427601514278,15.0
cole,33,37.42424242424242,8.48907497548431,30.0
goat,33,36.515151515151516,8.242880307124189,30.0
traditional,33,38.18181818181818,10.21779864211999,30.0
puree,33,38.484848484848484,10.642254261084714,25.0
southwestern,33,33.63636363636363,6.877582159715459,30.0
barbacoa,32,29.75,7.300022094531301,33.0
wasabi,32,39.6875,10.390558679754394,30.0
buns,32,43.28125,6.300201609677316,15.0
turkey,32,36.25,10.472698761772856,30.0
haddock,32,37.34375,8.978861825277152,30.0
country,32,36.5625,7.873751821205408,30.0
jumbo,32,36.15625,10.138108797995807,43.0
either,32,35.9375,7.343803620257232,30.0
el,32,29.375,9.482581654734625,30.0
wonton,32,44.0625,10.429293422390732,30.0
bar,32,28.4375,7.343803620257232,30.0
marinade,31,39.193548387096776,10.090983945545018,25.0
chunky,31,36.12903225806452,7.383503845211843,30.0
blended,31,27.096774193548388,6.4257546312199905,30.0
arugula,31,39.67741935483871,10.873169108020573,35.0
pasilla,31,35.806451612903224,9.045880664106027,30.0
feta,31,36.12903225806452,7.154215239907501,30.0
thai,31,37.096774193548384,7.721635572466399,25.0
spices,30,35.166666666666664,7.367605390858166,30.0
carte,30,37.666666666666664,5.371273099800798,15.0
fajitas,30,34.166666666666664,8.718127501157388,30.0
tenderloin,30,33.333333333333336,7.350033231608353,30.0
yogurt,29,34.13793103448276,5.680317759792734,20.0
dip,29,35.3448275862069,7.062354231461375,15.0
finished,29,35.689655172413794,6.5088041927610965,30.0
herb,29,35.86206896551724,5.986437874366135,15.0
gluten,29,41.03448275862069,6.1787814252875,30.0
tartar,29,38.62068965517241,9.990759277250183,30.0
sides,29,35.0,6.68153104781061,15.0
cabo,28,27.142857142857142,5.3452248382484875,15.0
secretrecipe,28,27.142857142857142,5.3452248382484875,15.0
butter,28,40.357142857142854,8.042545597168827,30.0
toasted,28,38.035714285714285,6.574260374437529,30.0
belly,28,35.357142857142854,9.806325568938712,30.0
vegan,28,35.535714285714285,6.2862704179183835,15.0
americano,27,26.666666666666668,4.803844614152614,15.0
picante,27,65.55555555555556,137.89163340863928,730.0
tri,27,34.25925925925926,6.7515957805577775,30.0
4,27,36.48148148148148,8.064024431292978,30.0
item,27,28.333333333333332,6.354889093022425,15.0
asadero,27,39.25925925925926,6.607644713585065,25.0
cup,27,36.666666666666664,9.405399431259603,30.0
southwest,27,39.629629629629626,8.54016820293798,30.0
catfish,26,36.92307692307692,8.726617108241095,30.0
garnish,26,40.57692307692308,5.162736304891637,30.0
kimchi,26,33.84615384615385,6.214127824190987,25.0
pesto,26,34.80769230769231,8.059872111984065,30.0
quinoa,26,37.30769230769231,9.61569230276939,30.0
catch,26,39.0,10.295630140987,41.0
octopus,25,38.4,7.868714422741918,25.0
tips,25,36.0,8.416254115301731,30.0
rajas,25,38.6,8.602325267042627,30.0
wet,25,31.4,9.521904571390467,45.0
coconut,25,33.8,6.3377177806105145,15.0
scramble,25,38.4,8.74642784226795,30.0
big,25,33.6,7.0,15.0
hashbrowns,25,35.4,7.4888806462203235,25.0
make,25,31.6,7.176350047203662,15.0
ice,25,39.4,8.205689083394114,30.0
recipe,25,27.4,5.612486080160912,15.0
mesquite,25,30.4,7.3484692283495345,30.0
simmered,24,36.666666666666664,9.743076322798876,30.0
radishes,24,43.75,9.696480760071397,25.0
prepared,24,37.916666666666664,8.459194466052471,30.0
rojo,24,36.666666666666664,7.894228308055839,30.0
carbon,24,35.416666666666664,9.881544795032399,45.0
cruz,24,39.166666666666664,11.000658741803747,30.0
arroz,24,35.416666666666664,11.69509992769795,30.0
low,24,33.125,7.634660665560773,15.0
along,23,33.26086956521739,7.921302643702141,25.0
sprouts,23,39.34782608695652,8.82974670517056,30.0
vera,23,38.69565217391305,10.99766414293465,30.0
batter,23,37.82608695652174,7.808225115007912,25.0
rubbed,23,36.73913043478261,7.007900679715637,25.0
dessert,23,26.304347826086957,4.321560982800456,15.0
lots,22,25.454545454545453,1.4712247158412493,5.0
guac,22,37.72727272727273,6.853444168423419,30.0
wraps,22,26.363636363636363,4.413674147523748,15.0
protein,22,26.181818181818183,9.979199145443264,33.0
enchiladas,22,36.59090909090909,9.178956735558064,30.0
pan,22,34.54545454545455,9.116846116771036,30.0
chocolate,22,37.72727272727273,7.025001733142089,30.0
plus,22,32.04545454545455,9.59403223600247,25.0
mayonnaise,22,37.72727272727273,9.223065383316714,30.0
thick,22,28.40909090909091,6.433980408433329,15.0
just,22,32.04545454545455,8.818148346435336,30.0
angus,22,37.72727272727273,9.602488854864253,30.0
panko,21,42.38095238095238,9.303097282497859,30.0
avocados,21,33.80952380952381,6.874729431905285,15.0
juice,21,36.42857142857143,7.606388292556649,30.0
accompanied,21,34.285714285714285,8.984112962017214,30.0
whites,21,40.0,10.124228365658293,30.0
monterrey,21,29.285714285714285,6.380774695464941,15.0
request,21,33.42857142857143,10.970740305792624,48.0
flavor,21,30.0,7.245688373094719,15.0
filets,21,34.285714285714285,9.258200997725515,45.0
tinga,21,41.666666666666664,8.563488385776752,25.0
loco,21,23.571428571428573,6.546536707079771,30.0
flame,21,30.0,9.486832980505138,30.0
pieces,21,35.0,7.905694150420948,25.0
iceberg,21,33.57142857142857,5.946187253790689,15.0
plain,21,35.0,6.708203932499369,15.0
korean,21,34.285714285714285,8.984112962017214,35.0
wood,21,41.42857142857143,6.352727198388331,25.0
mexico,21,32.61904761904762,4.903837175887781,15.0
sized,21,32.142857142857146,6.627863262664026,15.0
everything,21,31.428571428571427,7.606388292556649,15.0
oil,21,35.23809523809524,8.728715609439694,30.0
regular,20,29.0,6.609403189873938,15.0
flank,20,41.5,4.616902584383193,15.0
grain,20,31.75,7.656266783010606,15.0
taquitos,20,30.6,9.022778192762441,33.0
pollock,20,38.5,4.616902584383193,15.0
purple,20,38.25,7.656266783010606,30.0
carrot,20,38.0,10.686932502630935,30.0
classic,20,37.75,8.346918750747424,30.0
broccoli,20,38.0,4.9736145915484,15.0
cherry,20,36.75,9.215975831474157,30.0
mojo,20,37.0,7.847225456708954,25.0
snapper,19,39.473684210526315,10.787690624311024,30.0
mustard,19,38.421052631578945,11.791314079410244,30.0
grade,19,36.31578947368421,8.634894527947168,30.0
escabeche,19,38.421052631578945,8.66869072181084,30.0
alaskan,19,39.73684210526316,10.337859789590869,30.0
smashed,19,40.0,11.547005383792516,30.0
bread,19,33.1578947368421,9.007793896243019,30.0
scallops,19,37.63157894736842,6.945906278887422,30.0
favorite,19,28.68421052631579,6.839855680567694,30.0
colby,18,34.44444444444444,6.6174655022298845,15.0
servedwith,18,43.333333333333336,6.416889479197479,15.0
sprinkled,18,35.55555555555556,6.6174655022298845,15.0
shoulder,18,33.333333333333336,6.642111641550715,25.0
plantain,18,42.5,11.408201384246748,30.0
provolone,18,43.333333333333336,10.571882797418487,30.0
comes,18,32.22222222222222,7.3208449814095955,15.0
salsas,18,34.44444444444444,8.382209607764334,30.0
farm,18,40.0,9.393364366277241,25.0
same,18,33.888888888888886,8.837679286068187,30.0
buffalo,18,33.333333333333336,6.416889479197479,15.0
build,18,31.944444444444443,6.216413021162059,15.0
plate,17,34.11764705882353,6.669729688499157,15.0
dried,17,34.11764705882353,10.19118708088744,30.0
duck,17,35.294117647058826,6.2426427284679775,20.0
huge,17,34.705882352941174,5.987118525241848,15.0
parmesan,17,36.76470588235294,8.089572082044157,30.0
perfection,17,36.1764705882353,7.6094948429383855,30.0
twist,17,29.11764705882353,6.431196942844081,15.0
colored,17,32.94117647058823,4.696682183138621,10.0
dill,17,37.94117647058823,11.733875043199147,30.0
tequila,17,37.05882352941177,10.615263705128186,45.0
modelo,17,33.23529411764706,6.833094209111143,25.0
buttermilk,17,34.11764705882353,9.225524056531805,30.0
bun,17,28.235294117647058,8.280469580318995,25.0
prawns,17,37.64705882352941,7.524469885568254,30.0
trio,17,33.23529411764706,5.285941398709244,15.0
fillets,17,37.94117647058823,6.388178420286316,25.0
skillet,17,40.0,11.180339887498949,30.0
homefries,16,38.125,9.97914491994847,30.0
sushi,16,36.875,10.1447851956888,30.0
grill,16,30.3125,6.9447222166668885,15.0
layered,16,34.6875,6.4468984791138135,15.0
char,16,31.5625,7.685213074469699,15.0
lamb,16,39.0625,9.868932735272509,25.0
wedges,16,36.25,5.0,10.0
seasoning,16,31.25,9.03696114115064,30.0
ingredients,16,28.75,8.660254037844387,30.0
ribs,16,38.125,9.63932916061417,25.0
prime,16,40.0,9.128709291752768,30.0
swordfish,16,38.125,8.73212459828649,30.0
street,16,40.3125,10.077822185373186,30.0
tasty,16,37.1875,6.046693311223912,15.0
machaca,15,33.666666666666664,7.187952884282608,15.0
tropical,15,37.333333333333336,7.286647932708022,30.0
